id,host_id,bathrooms_text,bedrooms,beds
5.68E+17,3229596,1 bath,2,2
5.68E+17,39291648,1 bath,1,1
5.76E+17,125545452,1 private bath,1,2
5.98E+17,383117231,1 bath,1,2
5.99E+17,410066428,1 bath,,1
6.07E+17,2867137,1 bath,,1
6.08E+17,4657612,1 bath,1,1
6.10E+17,81636631,1 bath,3,3
6.14E+17,2867137,1 bath,,1
6.14E+17,23397935,1 bath,,1
6.31E+17,414068298,1 bath,1,1
6.31E+17,414068298,1 bath,1,1
6.40E+17,198871095,1 bath,1,3
6.43E+17,446908191,1 bath,1,1
6.54E+17,41733161,1 bath,2,3
6.59E+17,101249646,1 private bath,1,1
6.60E+17,339083618,1 bath,1,2
6.63E+17,18511925,1.5 baths,2,2
6.63E+17,56138849,1 private bath,1,1
6.71E+17,57642882,1 bath,2,2
6.72E+17,469802403,1 private bath,1,1
6.73E+17,15300402,1 bath,2,2
6.73E+17,100288,1 private bath,1,1
6.75E+17,466975236,1 shared bath,1,1
6.77E+17,469938705,1 bath,2,2
6.83E+17,148603348,1 bath,1,1
6.89E+17,148231,1 bath,2,2
6.92E+17,242954940,1 bath,,1
6.92E+17,149308279,1 bath,1,1
6.93E+17,395389976,1 shared bath,1,1
6.97E+17,450580547,1 bath,,1
7.02E+17,387845873,2 baths,3,4
7.20E+17,480328832,1 bath,1,1
7.21E+17,360537,1 bath,,2
7.24E+17,270950232,1 bath,1,2
7.24E+17,180810757,1 bath,1,1
7.35E+17,344779386,1 bath,2,2
7.37E+17,33320745,1 bath,1,1
7.37E+17,162280872,1 bath,1,1
7.37E+17,162280872,1 bath,1,1
7.40E+17,93331560,1 bath,,1
7.48E+17,485553869,1 bath,1,1
7.51E+17,34556363,1 bath,1,1
7.52E+17,40385488,1 bath,2,2
7.52E+17,2867137,1 bath,1,1
7.57E+17,271581236,1 bath,1,2
7.57E+17,486717014,1 bath,1,1
7.60E+17,415120,1 bath,1,1
7.60E+17,4601948,1 bath,1,1
7.65E+17,15649508,1 shared bath,1,1
7.68E+17,430052851,1 bath,1,1
7.70E+17,3002665,1 bath,2,2
7.71E+17,488907521,1 bath,1,1
658515,3320650,1 shared bath,1,1
851772,4445677,1 bath,1,1
1313711,7120328,1 bath,3,5
1702581,5668786,1 shared bath,1,1
3716193,18970667,1 bath,2,3
3725902,4830699,1 bath,2,2
4198391,7805184,1 bath,2,2
5897622,17266994,1 bath,,1
6799999,35524316,1 private bath,1,1
7345443,38480982,1 bath,3,3
8021914,39921605,1 bath,1,1
8040050,39921605,2 baths,2,1
9509218,49275064,1 bath,1,1
10212685,42413378,1 bath,1,2
11927032,12986134,1 bath,1,1
13058423,26535250,1 bath,1,1
14318774,37718300,1 bath,1,3
18506359,123953239,1 bath,1,1
18917771,131858158,1 bath,2,4
19179961,133812877,1 shared bath,1,3
21189177,5400205,1 private bath,1,1
22350243,163421878,1 shared bath,1,2
23649906,177036542,1 bath,2,5
24392338,160356,1 bath,,1
27375052,206313609,1 bath,2,6
28285760,213615269,1 bath,1,3
30089134,225616368,1 bath,3,3
35702864,6712411,1 bath,2,2
36359662,310670,1 bath,2,3
38783953,296605957,1 private bath,1,2
40816175,28980313,1 bath,2,2
42433863,337780960,1 bath,2,2
44020113,337780960,1 bath,2,3
44098704,29219991,1 bath,1,
44575875,9293730,1 bath,3,3
45181832,364597810,1 bath,2,6
45634496,22541573,1 bath,2,2
46595759,47900722,1 private bath,1,2
47996705,9293730,1 bath,3,3
48659103,155791040,1 bath,3,3
48996689,126503835,1 shared bath,1,1
49177819,8565572,1 bath,1,2
49447624,323774893,1 private bath,,2
49834852,26681543,2 baths,2,2
50132200,404527714,1 bath,1,3
50148960,126503835,,1,1
51538868,163058941,1 bath,2,2
53702472,45062059,1 bath,,1
54246425,438952657,1 bath,2,2
54304065,438952657,1 bath,2,2
54319710,440648976,1 bath,2,2
5.84E+17,180045980,2 baths,3,3
5.89E+17,450977842,1 bath,2,2
6.16E+17,6724578,1 shared bath,1,1
6.31E+17,455208592,1 bath,1,1
6.55E+17,163841098,1 bath,1,1
7.02E+17,462422092,2 baths,2,3
7.09E+17,2300134,1 shared bath,1,1
7.26E+17,448326434,1 bath,3,3
7.27E+17,475785151,2 baths,2,3
7.54E+17,486648462,1 bath,2,3
7.55E+17,480361422,1 bath,1,1
7.64E+17,21130089,2 baths,3,5
7.64E+17,468195039,1 bath,,2
7.66E+17,437113809,1 bath,4,5
7.71E+17,291868811,1 shared bath,1,1
657727,3315563,1 bath,2,2
698132,3577509,1 bath,1,1
3282550,1174963,1 bath,,1
7201169,37243004,1 bath,1,2
10016503,50760546,1 bath,3,3
20459277,145560149,1 shared bath,1,1
33491707,252372862,1 bath,1,1
35185863,264963423,1 bath,2,3
36600797,266797018,1 private bath,1,2
37388510,1563660,1 bath,1,1
37497706,44851966,1 bath,2,2
37634311,220574429,1 shared bath,1,1
39154799,162280872,1 bath,2,3
40657464,3069996,1 bath,1,1
40681902,20700305,1 bath,,1
42390702,319616744,1 bath,1,1
42694722,29967368,1 bath,,1
43387363,23772724,1 bath,1,
46281718,2851409,1 bath,1,2
49113582,128565429,1 bath,2,2
49171376,396622736,1 bath,1,2
49299232,22057975,2 baths,3,3
51188064,45192944,1 bath,1,1
51785469,99895215,1 bath,1,1
52492455,2373167,1 bath,1,1
53489130,73450674,1 bath,1,2
5.46E+17,398460031,1 bath,1,1
5.47E+17,5025813,1 bath,1,1
5.91E+17,428686533,1 bath,3,3
6.32E+17,365141716,1 bath,2,1
7.12E+17,450547497,2 baths,3,5
7.19E+17,161643463,1 bath,1,1
7.25E+17,988260,1 bath,1,1
7.25E+17,362971554,1 bath,3,3
7.30E+17,354035081,1 bath,3,4
7.42E+17,407492369,1 bath,2,2
7.47E+17,6391886,1 bath,1,1
7.52E+17,181490923,1 bath,,
50447,9744,1 bath,1,2
1264920,6882340,1 shared bath,1,1
1449263,7777902,1 bath,1,1
1984378,3937646,1 bath,2,3
2210663,6447944,1 bath,1,1
2485774,12146974,1 bath,1,1
3476105,5810978,1 bath,1,
4102208,21279472,1 bath,1,2
7087255,3974249,2.5 baths,2,2
7204443,37723496,1 shared bath,1,1
10068693,16591072,1 bath,1,1
11460993,60278793,1 bath,1,3
12282916,66182162,1 bath,1,1
12916903,25854469,1 bath,1,1
14633324,90848714,1 bath,1,1
15018397,37723496,1 shared bath,1,1
18286232,18167404,2 baths,1,1
19162180,133995881,1 bath,2,2
23924234,40636399,1 bath,2,1
24947076,17344471,1.5 baths,3,5
25033659,64542737,1 bath,2,2
26134638,20659309,1 bath,1,1
26301985,197736479,1 bath,2,3
28513774,108249932,2 baths,2,2
29058075,1609077,1.5 shared baths,1,1
34335995,16143307,1 bath,,1
38128306,221851804,1 bath,1,1
40893641,255827154,1 bath,2,3
41177251,320020592,2 baths,2,2
41710729,6609228,1 bath,1,2
45924235,9144345,1 bath,1,1
46856665,32617252,1 bath,1,1
47315577,185979641,1 bath,1,1
47332269,91806581,1 bath,1,1
47332565,91806581,1 bath,1,1
47430891,182964421,1 bath,1,1
47702644,105144312,1 bath,2,3
47703791,145342126,1 bath,,1
50657075,2628742,1 bath,,2
52089998,52942822,1 bath,2,2
5.94E+17,443186968,1 bath,2,2
5.97E+17,437153923,2 baths,2,3
6.01E+17,168576240,1 bath,1,2
6.15E+17,221259466,1 bath,1,1
6.29E+17,64887490,1 bath,2,2
6.47E+17,143882962,1 bath,2,2
6.63E+17,424060182,1 bath,2,2
6.69E+17,9708443,1 bath,1,1
6.91E+17,422064086,1 bath,2,3
6.94E+17,385166054,1 bath,1,1
6.99E+17,436048247,1 bath,2,3
7.06E+17,237340817,1 bath,1,1
7.22E+17,480702161,1 bath,1,3
7.32E+17,482318049,1 bath,1,1
7.39E+17,483763106,1 bath,1,1
7.62E+17,398297007,1 bath,1,1
71248,363834,1 bath,1,1
246916,3647,1 bath,1,1
498859,2462260,1.5 baths,2,5
873465,3588693,1 bath,1,1
983625,4548229,1 bath,,1
1844088,1512462,1 shared bath,1,2
1896296,7503643,1 bath,1,1
1914231,9709235,1 bath,1,1
1979076,7503643,1 bath,1,1
2107883,7503643,1 bath,1,2
2127016,7503643,1 bath,1,1
2906314,195783,1 bath,1,1
3066892,7503643,1 bath,1,1
3636967,7503643,1 bath,1,2
6649555,20700509,1 bath,1,1
6651156,34813492,1.5 baths,1,1
7116071,36903907,1 bath,2,3
7129972,3704762,1 bath,1,2
7516218,60046,1 bath,1,1
7728860,7503643,1 bath,1,2
8439145,7654837,1 bath,,1
8522933,44018877,1 bath,2,6
8951083,46785121,1 bath,1,1
8992666,579126,1 bath,1,1
9025565,7503643,1 bath,1,2
9366707,48601058,1 bath,,1
9920363,50997424,2.5 baths,5,11
10267242,2787,1 shared bath,1,2
10772141,55718379,1 bath,1,1
14529806,4548229,1 bath,,1
14628080,4548229,1 bath,,1
14843553,493093,1 bath,,1
15481730,1093220,1 shared bath,2,2
16962471,616825,1 shared bath,2,1
17684912,6274742,1 bath,1,1
18616809,89331516,1 bath,2,2
18665362,16976271,1 shared bath,1,1
18676534,77780898,1 bath,1,2
18789421,130774685,1 bath,2,4
19673318,138526119,1 bath,1,1
20845108,39371342,1 bath,3,4
22483110,26156848,1 bath,1,2
25167819,148130354,1 bath,2,2
29942196,224715959,1 bath,2,2
30038208,225706084,1 bath,1,1
31353678,110902412,1 bath,1,1
33735398,22736811,1.5 baths,3,3
34055336,14680337,1 shared bath,1,1
35316405,6946573,1 bath,1,1
37114037,47585809,2 baths,3,3
38782462,296605957,1 private bath,1,2
38956772,269305936,1 private bath,1,2
38978583,1584008,1 bath,1,1
39053850,182964421,1 bath,1,1
39128021,162280872,1 bath,1,1
39215776,1440109,1 bath,2,3
39919408,32212,1 bath,1,2
39922192,306001668,1 private bath,1,1
39922280,306001668,1 private bath,1,1
40086154,302138294,1 shared bath,1,1
40946694,162280872,1 bath,1,2
41036360,212147885,2 baths,2,3
41048681,212147885,2 baths,3,4
41479095,153555756,2 baths,3,4
41900007,29358602,1 bath,2,2
41938947,296605957,1 private bath,1,2
41939017,296605957,1 private bath,1,2
43310157,51548122,1 bath,,1
43319281,42545174,1 bath,1,1
44377502,3562322,1 bath,2,2
45933728,52403444,1 bath,2,3
47044684,380274974,1 bath,3,3
47411727,216641760,1 bath,2,2
47515294,114883980,1 bath,1,1
48596794,343632743,1 bath,,1
49138581,126503835,1 shared bath,1,1
49419996,186795756,1 bath,1,1
49690166,400777393,1 bath,1,1
49960445,105616582,1 bath,1,
50155997,404763698,1 bath,1,2
50854194,2119276,1 bath,2,3
51231960,362851420,1 bath,2,2
52154854,256966373,1 bath,1,2
52735922,131649335,1 bath,1,
52862024,316463197,1 bath,1,1
53126188,17026738,2 baths,1,
53450248,25079039,1 bath,1,
53628294,348328077,1 bath,2,1
53696990,50997424,1 bath,,2
54221901,38984746,1 bath,2,6
54395062,50997424,1 bath,2,4
5.02E+17,92272,1 bath,1,1
5.45E+17,20311036,2 baths,3,3
5.57E+17,50997424,1 bath,2,3
5.64E+17,86924880,1 bath,2,1
5.80E+17,448978880,1.5 baths,1,1
5.83E+17,162280872,1 bath,2,2
6.14E+17,89593001,1 bath,1,2
6.34E+17,242152267,1 bath,1,2
6.41E+17,35477424,1 bath,3,3
6.46E+17,87794273,1 private bath,1,1
6.49E+17,5650847,1 bath,1,1
6.54E+17,37083908,1 bath,1,1
6.55E+17,465545416,1 bath,2,2
6.59E+17,466611558,1 bath,1,1
6.79E+17,471508880,1 bath,2,4
6.80E+17,104721305,1 bath,2,5
6.88E+17,391726093,1 bath,1,1
6.93E+17,474955473,1 bath,2,4
7.15E+17,479405522,1 bath,2,6
7.26E+17,481319248,1 bath,1,3
7.36E+17,242152267,1 bath,1,2
7.36E+17,65763071,1 bath,1,1
7.56E+17,435847805,1 bath,2,3
7.61E+17,342996270,1 bath,1,1
7.63E+17,99770640,1 bath,1,1
7.65E+17,112740171,1 bath,1,1
7.66E+17,399865453,1 bath,1,1
67299,330347,1 bath,1,2
135465,663879,1 bath,1,1
158178,573065,1 private bath,2,1
235951,1236070,1 bath,1,1
249704,966806,1 bath,1,1
455734,2265389,1 bath,1,1
633334,3152385,1 bath,1,3
821135,4311243,1 bath,1,1
2175827,909577,1 shared bath,1,1
3411912,2574806,1 bath,1,1
3430612,17289499,1 bath,3,6
3539618,506909,1 bath,,1
3666653,17544112,1 bath,1,2
3782441,5003239,1 shared bath,1,1
3817666,162280872,1 bath,,3
4013668,20809866,1.5 baths,1,1
4016142,20822611,1 private bath,1,3
4058701,20484008,1 bath,1,1
4299536,17164818,2 baths,1,1
4402117,22780462,1 bath,2,3
4611203,11702175,1 bath,1,2
5624807,15775091,2 baths,2,4
6026546,22613302,1 bath,,1
6544899,34233009,1 bath,2,2
6678082,34371968,1 bath,2,3
7234538,1793569,1 bath,1,1
7275655,19491505,1 bath,1,1
7730865,21256980,1 shared bath,1,1
8281967,43669488,1 bath,,1
8423636,31230100,1 bath,2,3
8861269,9933134,1 bath,1,1
8888689,11469296,1 bath,2,2
8994423,2599664,1 bath,1,1
9004969,47022650,1 bath,,
9312190,6930315,1 bath,2,4
9387436,48696992,1 private bath,1,1
9994304,47022650,1 bath,1,1
10037605,24225915,1 bath,1,1
10539779,54351163,1 bath,,2
11279820,22292023,1 bath,2,2
11474011,51501835,1 bath,2,2
11496968,831572,1 bath,1,1
11927624,5251483,1 bath,2,2
13042637,9427289,1 bath,2,2
13238211,2584324,1 bath,1,1
13729876,23424348,1 bath,,2
14685276,1459260,1 bath,1,2
14783267,950826,1 bath,1,1
15663543,48498971,1 bath,2,2
15815905,55149412,1 bath,1,1
16650612,24805629,1 bath,,1
17464151,118276455,1 bath,1,1
17653754,74160866,1 bath,1,1
18459948,127998381,1 bath,,2
18628912,27789935,1 bath,1,1
18872091,45605434,1 shared bath,1,1
18875994,25822424,1 bath,1,2
19056694,34466355,1 bath,1,1
19248044,952909,1.5 baths,1,3
19887405,83061189,1 bath,,1
20121308,118883025,1 shared bath,1,1
20285257,20279155,1 bath,1,1
20365504,41844294,1 bath,2,4
20651049,454274,1 bath,,1
20720090,497606,1 bath,1,1
20769188,1136532,1 bath,1,2
21118834,83998998,1.5 baths,2,3
21501507,156216145,1 bath,,1
21766524,965946,1 bath,1,1
21783724,2101238,1 bath,2,2
21784156,16866,1 shared bath,1,1
21794374,60291768,1 bath,2,2
21849942,23443666,1 bath,1,2
22077920,17322363,1 bath,2,3
22089194,23909694,1 bath,2,2
22122470,161592215,2 baths,2,2
22142636,40875021,1 bath,1,1
22249256,14815035,1 bath,1,1
22308824,56704653,1 bath,1,2
22704461,2681756,1 bath,1,1
22921200,5165317,1 bath,1,1
22969403,52949531,1 bath,2,3
23202549,152595606,1 bath,2,2
23753775,2250865,1 bath,,2
25055293,189421403,1 bath,,1
25071113,104921994,1.5 baths,1,1
25289848,785940,1 bath,2,2
26164606,196660011,1 bath,,2
27278546,34745760,1 bath,1,1
27416658,203982404,1 bath,2,2
28181243,15529083,1 bath,1,2
28610383,131085087,1.5 baths,2,4
29351570,1810885,1 shared bath,1,2
29385308,221371129,1 bath,1,1
29504717,29100568,1 bath,1,1
29541214,47022650,1 bath,1,1
29546402,35944,1 bath,1,2
29800927,157703622,2 baths,1,2
30437417,1627760,1 bath,1,1
30459160,84147508,1 bath,2,3
30686973,229695499,1 private bath,1,3
30953535,2139368,1 bath,1,2
31224193,112546119,1 private bath,1,2
31294112,234211879,1 bath,3,3
32166672,187849608,1.5 shared baths,1,2
32190231,241513556,1 bath,1,1
32297005,242438900,1 bath,2,2
32789340,9746153,1 bath,1,1
32990282,30698503,1 shared bath,1,1
33135591,549971,1 bath,1,1
34150118,40875021,1 bath,1,1
34255449,779474,1 bath,1,2
34340625,16419236,1 bath,1,1
34600024,261036755,1 bath,2,3
34748366,3788789,1 bath,1,1
35025921,113723310,1 bath,,2
35343378,34708353,1 bath,,1
35743508,267405973,1 bath,3,4
36255541,25323622,1 bath,1,2
36632562,275337720,1 bath,2,2
37138708,9328891,1 shared bath,1,1
38186786,108249932,1 bath,2,2
38377227,292232026,2 baths,3,3
38544065,267927605,1 bath,,1
38720591,296079529,1 bath,1,1
38970498,298543785,1 bath,1,1
39003408,297249042,1 bath,1,2
39249334,130753801,1 bath,,1
39749681,113723310,1 bath,1,1
39780144,273632292,1 bath,3,4
40227162,25129166,1 bath,1,2
40345720,25431451,1 bath,,1
40529314,119341880,1 bath,1,1
40889145,109853394,1 bath,1,2
40913876,64892392,1 bath,,1
40915227,21620922,1 bath,,2
41352511,325084969,1 shared bath,1,1
41410344,324599806,1 shared bath,1,2
41580681,282074657,1 bath,1,1
42043698,117661879,1 bath,1,2
42316455,336438781,1 bath,2,3
42529743,309784885,1 shared bath,,1
42973039,342060071,1 bath,4,5
43311252,51548122,1 bath,,1
43315188,51548122,1 bath,,1
43485997,24051501,1 bath,,1
43608063,288766,1 bath,1,1
43898866,170392882,1 bath,1,1
44002788,300884067,1 bath,1,1
44465355,284603393,2 shared baths,1,1
44556100,79743016,1 bath,1,1
45277537,51501835,1 bath,2,1
45656086,369226179,1 bath,,1
45670897,369994560,1 bath,1,1
45773573,164692592,1 bath,1,2
45813469,2050957,1 bath,1,1
46270175,1997143,1 private bath,1,1
46270554,1997143,1 shared bath,1,1
46415269,34743395,1 bath,1,
46602129,251428213,1 bath,2,3
47175997,9946160,1 bath,1,2
47355083,16240783,1 bath,,
47536293,207013855,1 shared bath,1,2
47795106,51501835,1 bath,2,2
48241526,22541573,1 bath,,1
48321960,207013855,1 shared bath,1,2
48474144,5679552,1 private bath,1,1
49388478,204811322,1 bath,,2
49596032,384532776,1 bath,2,2
49652091,369817284,1 bath,1,1
49713996,108699045,1 bath,2,1
49735358,384532776,1 bath,2,3
49748862,138514498,1 bath,4,5
49777208,148101743,1 bath,3,3
49835791,50377301,1 bath,1,1
50065207,67377627,1 bath,2,3
50067437,36793116,2 baths,1,1
50270422,333057838,1.5 baths,3,3
50423127,365309485,1 bath,2,3
50778696,51501835,1 bath,2,2
50889641,47022650,1 bath,1,1
51100480,266609191,1 shared bath,1,1
51191494,15718962,1 bath,1,1
51262232,44152990,1 bath,1,1
51653479,1516600,1 bath,2,2
51982952,416381658,1 bath,2,2
52143943,414068298,1 bath,1,1
52316185,113723310,1 bath,,2
52320898,17873135,1 bath,2,2
52324528,423484073,1 shared bath,1,1
52538938,159542498,1 bath,,1
52836962,10557507,2 baths,2,4
52839743,4212631,1 bath,1,2
52841457,209983850,1 bath,1,1
52956029,272342845,1 private bath,1,1
53050999,182710998,1 bath,,1
53215615,98662265,1 bath,1,1
53251557,110871178,2 baths,3,3
53356951,40875021,1 bath,1,1
53781081,435596498,1 private bath,1,1
53893116,24425582,1 bath,,1
54039017,437920425,1 bath,2,3
54039740,437920425,1 bath,2,3
54370489,349478003,1 bath,2,2
5.50E+17,391149265,1 bath,1,1
5.57E+17,40523974,1 bath,,1
5.65E+17,349508205,1 bath,1,1
5.74E+17,391726093,1 shared bath,1,1
5.77E+17,311794741,1.5 baths,2,2
5.78E+17,309945329,1 bath,1,1
5.80E+17,123905640,1.5 baths,2,2
5.86E+17,16838156,1 bath,1,3
5.92E+17,6779066,1 bath,1,1
6.14E+17,377493896,1 bath,1,1
6.14E+17,7138874,1 bath,1,1
6.21E+17,47022650,1 bath,1,1
6.25E+17,1939708,1 bath,1,2
6.28E+17,353975212,1 bath,1,1
6.31E+17,399865453,1 bath,,1
6.31E+17,414068298,1 bath,1,1
6.34E+17,48872790,1 shared bath,1,1
6.41E+17,81585173,1 private bath,1,2
6.46E+17,2453666,1 shared bath,3,3
6.50E+17,124976191,1 bath,2,2
6.52E+17,414068298,1 bath,1,1
6.53E+17,414068298,1 bath,1,1
6.55E+17,414068298,1.5 baths,1,1
6.64E+17,467718253,1 bath,1,1
6.68E+17,132356199,1 bath,2,2
6.70E+17,11554405,1 bath,2,3
6.77E+17,48878994,1 private bath,1,1
6.77E+17,470963698,1 bath,1,1
6.81E+17,471936383,1 bath,3,3
6.83E+17,3975734,1.5 baths,1,2
6.84E+17,34397375,1 bath,,1
6.84E+17,472640880,1 shared bath,3,3
6.97E+17,61871945,1 private bath,1,1
7.01E+17,465738350,1 private bath,1,1
7.01E+17,44211580,1 bath,1,1
7.01E+17,465738350,1 private bath,1,2
7.21E+17,435914865,1 bath,1,3
7.25E+17,24981215,1 bath,1,2
7.30E+17,26427666,1 bath,1,1
7.33E+17,36636596,1 bath,1,2
7.35E+17,264324328,1 bath,2,3
7.38E+17,119162594,1 bath,1,1
7.39E+17,408542634,1 bath,2,2
7.43E+17,412781708,1 bath,1,1
7.46E+17,16683850,1 shared bath,1,1
7.47E+17,485354838,1 bath,1,1
7.51E+17,2867137,1 bath,,1
7.52E+17,451356592,1 bath,2,2
7.53E+17,2867137,1 bath,,1
7.54E+17,485579699,2 baths,3,5
7.55E+17,450580547,1 bath,,1
7.63E+17,488295089,1 bath,1,1
7.72E+17,10577123,1 bath,1,1
3168120,16069958,1 bath,1,1
6452188,276291,1 bath,1,1
9217729,3389541,2 baths,3,3
9509148,5023498,1 bath,1,1
9733227,4396337,1 bath,1,1
11656367,61851697,1 bath,2,3
13244254,10110888,1 bath,,1
15992078,15679125,1 shared bath,1,1
16062739,104626152,2 baths,1,1
16269161,104626152,2 baths,1,1
16873148,60665255,1 bath,3,4
20677750,147961078,1 bath,1,1
25163519,40875021,1 bath,1,1
28096425,155702726,1 bath,1,1
28272634,8554637,1 private bath,1,2
30702384,203982404,1 bath,2,2
31895980,33614329,1 bath,2,3
36222367,272342845,1 bath,1,1
38996102,144687633,1 bath,3,3
39312932,28230559,1 bath,,1
45623054,40490484,1 bath,1,
48503504,23708355,1 bath,1,2
50692475,405091843,1 bath,2,2
51169564,134951555,1 shared bath,1,1
51401513,416292655,1 bath,1,2
52455685,170660006,1 bath,2,3
52621172,425972289,1 bath,,1
52758823,425972289,1 bath,,1
53031277,78801372,1 bath,1,1
53096472,221913542,1 bath,2,2
53215556,328865524,1 bath,2,2
53240239,390346114,1 bath,1,1
53480981,47658174,1 bath,,1
53650203,348034609,1 private bath,1,1
54379780,251455701,1 shared bath,1,1
5.59E+17,51589519,1 bath,1,1
5.62E+17,45735004,1 bath,1,2
5.72E+17,360205326,1.5 baths,1,1
5.86E+17,291811347,1 bath,1,1
6.19E+17,456852389,1 bath,2,2
6.28E+17,458785444,1 bath,2,2
6.39E+17,348034609,1 private bath,1,1
6.44E+17,383615076,1 bath,2,2
6.49E+17,81585173,1 private bath,1,2
6.56E+17,448129815,1 bath,,1
6.64E+17,461848161,1 bath,1,2
7.12E+17,3603284,2 baths,4,4
7.15E+17,3603284,2 baths,4,4
7.21E+17,378707111,1 bath,1,1
7.41E+17,25697284,1 bath,2,2
7.48E+17,266800860,1 bath,1,2
7.50E+17,143059409,1 shared bath,1,1
7.52E+17,181490923,1 bath,,
7.65E+17,487290358,1 bath,1,2
7.70E+17,1033970,1 bath,1,2
4390865,22688555,1 shared bath,1,2
6823282,35736676,1 shared bath,1,1
9806634,4765305,1 shared bath,1,1
14275887,87065585,1 bath,1,1
19054163,133004690,1 bath,2,3
21709374,145552870,1 bath,1,1
27731269,172113555,1 bath,1,2
28730581,188212054,1 bath,1,1
30717527,33945670,1 bath,2,3
32403772,243333842,1 bath,1,1
34071687,257995608,1 shared bath,1,1
34071692,257995608,1 private bath,1,2
34370526,4852748,1 shared bath,1,2
34936509,188212054,1 bath,1,1
44350115,62028227,1 bath,1,1
45531048,22541573,1 bath,,1
45581450,22541573,1 bath,,1
45581484,22541573,1 bath,,1
46260153,266533448,1 bath,,1
46327016,22541573,1 bath,,1
46503317,57140272,1 bath,1,2
49074726,162280872,1 bath,1,2
50380976,9041334,2 baths,3,3
51987334,417850661,1 bath,2,3
52638214,356380817,1 bath,1,1
52886539,300348697,1 bath,1,2
53079539,402651015,1 bath,1,1
